InteractorA,InteractorB
Q9NR20,Q92630
Q9NR20,O15344
O75530,Q8IXJ9
O75530,P49368
O75530,Q16531
O75530,P26358
O75530,Q9Y6K1
O75530,Q9UBC3
O75530,Q15910
O75530,Q92833
O75530,Q15156
O75530,P63244
O75530,Q9NY59
O75530,Q9JJY3
O75530,Q15022
Q6PD62,Q6P1J9
Q6PD62,Q03164
Q6PD62,Q8N7H5
Q6PD62,Q9GZS3
Q13619,Q86VP6
Q13619,Q16531
Q13619,Q92466
Q13619,Q15291
Q13619,O94888
Q13619,P55072
Q13620,Q86VP6
Q13620,Q16543
Q13620,Q16531
Q13620,P62877
Q13620,O94888
Q13620,Q9H898
Q8N4Y2,Q8N8B7
Q9HCG8,P38919
Q9HCG8,Q9Y421
Q9HCG8,Q14331
Q9UPY8,O95996
Q9UPY8,Q8NEU8
Q9UPY8,Q13561
Q9UPY8,O60573
Q9UPY8,P05412
Q9UPY8,P25791
Q9UPY8,P14873
Q9UPY8,Q15691
Q9UPY8,Q15555
Q9UPY8,P10636
Q9UPY8,Q9H992
Q9UPY8,P25786
Q9UPY8,P20618
Q9UPY8,O00560
Q9UPY8,Q9QWI6
Q9UPY8,Q12815
Q9UPY8,Q99757
Q9P0N8,Q8N6L0
Q9P0N8,Q969F0
Q9P0N8,Q5T700
Q9P0N8,Q8N205
Q92839,Q92819
Q92839,O00219
Q96L34,P60953
Q96L34,Q15323
Q96L34,Q9BYG4
Q96L34,Q8ND90
Q96L34,P41743
Q96L34,Q15831
Q96L34,P23258
Q96L34,Q04917
P05198,P12814
P05198,O00571
P05198,P19525
P05198,Q9Z2B5
P05198,P20042
P05198,P41091
Q8N960,Q01484
Q8N960,Q5TB80
O60308,Q15637
Q96G28,Q9WUL7
P41223,Q7L4P6
P41223,P60409
Q92851,Q14790
Q92851,O15519
Q92851,O14730
Q92851,Q13546
Q92851,P98170
O60826,P63261
O60826,Q8N668
O60826,Q9Y6G5
O60826,Q86X83
O60826,Q9UBI1
O60826,Q9H0A8
O60826,Q9GZQ3
O60826,Q7Z4G1
O60826,Q86VX2
O60826,Q9NX08
O60826,Q9P000
O60826,Q13616
O60826,Q13618
O60826,Q8N6Y0
P36575,O00444
P36575,O43298
P36575,Q96IT1
Q8TC90,Q15323
Q8TC90,Q6A162
Q8TC90,Q7Z3S9
Q9BXJ5,P37235
Q9BXJ5,Q53G59
Q9BXJ5,P61601
Q9BXJ5,Q9BYV2
Q9BXJ5,Q9UMX0
P13236,P51681
P13236,Q9BRI3
Q9Y4X5,Q13616
Q9Y4X5,P68036
Q9Y4X5,P68036
Q8IVW6,Q9BSI4
P30279,P11802
P30279,Q00535
P30279,P38936
P30279,P46527
Q9HD36,Q07812
Q9HD36,O43521
Q9HD36,O43521
Q9HD36,Q13323
Q8WXG9,Q9Y6N9
Q8WXG9,Q9ES64
P31150,Q8TBB1
P31150,P61027
P31150,P62820
P31150,P20338
Q8NEZ5,P63208
Q9Y297,Q5JTC6
Q9Y297,P18848
Q9Y297,Q76N32
Q9Y297,P35222
Q9Y297,Q13616
Q9Y297,Q12959
Q9Y297,Q62696
Q9Y297,P10070
Q9Y297,Q13651
Q9Y297,Q3KP66
Q9Y297,Q60793
Q9Y297,Q02750
Q9Y297,Q00987
Q9Y297,Q15843
Q9Y297,Q16621
Q9Y297,O00444
Q9Y297,Q99952
Q9Y297,Q99952
Q9Y297,Q8WWW0
Q9Y297,Q8WWW0
Q9Y297,Q13127
Q9Y297,P63208
Q9Y297,O95863
Q9Y297,O75410
Q9Y297,O75410
Q9Y297,P04637
Q9Y297,Q9C026
Q9Y297,Q9C026
Q9Y297,P30291
Q9Y297,Q5D1E8
Q86XK2,P41182
Q86XK2,P63208
Q86XK2,P63208
Q86XK2,O95863
Q86XK2,P04637
Q8NI29,P63208
Q9Y4B6,Q16531
Q9Y4B6,O95835
Q9Y4B6,Q9NRM7
Q9Y4B6,P05928
Q9Y4B6,P12520
Q9Y4B6,P18045
Q9Y4B6,P19508
P12314,P30273
P12314,P01857
P50402,Q9ULW3
P50402,P68135
P50402,P60709
P50402,Q8WTP8
P50402,O75531
P50402,Q9NYF8
P50402,Q8N7W2
P50402,Q13895
P50402,Q8NEC5
P50402,Q8N6L0
P50402,Q8NHQ1
P50402,O43889
P50402,P35222
P50402,Q5JST6
P50402,Q969F0
P50402,Q9P127
P50402,Q8N8X9
P50402,P50222
P50402,Q9P286
P50402,Q99962
P50402,Q12846
P50402,Q9D666
P50402,Q9UH99
P50402,Q8NF91
P50402,Q8NF91
P50402,Q8WXH0
P50402,Q5SNT2
P50402,Q9Y228
P50402,Q8IWZ5
P50402,O95292
P50402,Q9NTW7
P50402,P49910
P50402,Q53Z40
P50402,Q9UNY5
Q8TEQ6,P06730
Q8TEQ6,Q16637
Q8TEQ6,P62304
Q06265,Q9NPD3
Q5VSY0,B0YJ76
Q5VSY0,Q8N4P3
Q5VSY0,P55081
P50150,Q920B6
Q92915,Q9UQD0
O75879,Q9H0R6
Q9BQA9,Q8N6L0
Q9BQA9,P14921
A8MPP1,P29991
Q8WXX5,P68431
Q9H467,P03372
Q9H467,P06401
Q14999,O75147
Q14999,P04637
P49682,P61073
P49682,Q969F0
O43169,Q99IB8
Q9H992,Q9UPY8
P27448,Q8WXK3
P27448,Q8BHN0
P27448,P31947
P27448,Q15560
P27448,P31946
P27448,P61981
P27448,Q04917
P27448,P63104
Q6P158,Q14781
Q6P158,Q9C0F1
Q6P158,P60370
Q6P158,P60409
Q6P158,P60410
Q6P158,P60411
Q6P158,Q9BYQ2
Q6P158,Q8WTR7
Q9H0R5,O95819
Q9UBX3,Q6A162
Q9UBX3,P60410
Q9UBX3,Q9BYR5
Q9UBX3,P26371
Q9UBX3,Q99750
Q9UBX3,Q7Z3S9
Q8TDT2,P30825
Q8TE85,O14744
Q8TE85,Q96LA8
P63211,Q8WWA6
Q9BVM2,Q9Y230
P07902,Q07912
P07902,Q07912
P07902,Q15645
Q8IWT3,P04637
P30793,O95433
P30793,P63104
Q9HC44,Q9UKZ1
Q9P2X0,O60762
Q9P2X0,Q9Z325
Q9NVH1,P42858
Q7L775,P12814
Q7L775,Q9BV19
Q7L775,Q9NPC3
Q7L775,Q8N684
Q7L775,Q13643
Q7L775,Q719H9
Q7L775,P50222
Q7L775,Q9NRG1
Q7L775,Q04864
Q7L775,P36955
Q7L775,Q13829
Q7L775,Q9BYV2
Q7L775,Q8N1B4
Q7L775,O43829
Q7L775,Q9NZV7
P15976,Q8N4L8
P15976,Q8TES7
P15976,Q13643
P15976,O43559
P15976,Q96MH2
P15976,P49639
P15976,P08107
P15976,P60370
P15976,Q9BYR7
P15976,Q9BYQ4
P15976,Q9BRK4
P15976,Q99750
P15976,Q15648
P15976,O43741
P15976,Q96JH8
P15976,P06400
P15976,P13405
P15976,Q13077
P15976,Q15654
P15976,Q8IX07
P18146,Q8N726
P18146,P35222
P04150,P31749
P04150,P59598
P04150,Q03135
P04150,P01730
P04150,P00533
P04150,P41235
P04150,P07900
P04150,Q6ZU52
P04150,P06239
P04150,Q62667
P04150,P82094
Q9BZE0,P35222
O76075,O00273
P23434,Q13287
Q9NP97,Q13409
Q9NR61,P57105
Q15303,P42684
Q15303,Q13895
Q15303,P78352
Q15303,P00533
Q15303,P04626
Q15303,P21860
Q15303,P08238
Q15303,Q96J02
Q15303,P29353
Q15303,Q12815
Q15303,P46937
Q14195,Q96AP0
Q14195,Q14194
Q14195,Q16555
Q12882,Q9HD26
Q12882,Q9BS40
O95995,Q4V328
P13639,Q60823
P13639,Q99714
P19367,P12931
P19367,P05480
P19367,P21796
P18564,P06756
Q96F46,Q8NFR9
P42679,P10275
P42679,P04626
P42679,P08238
P42679,Q5S007
Q8N9M1,Q9P121
Q8N4T4,Q13137
Q8N4T4,Q96CG3
Q9HD42,Q8WV92
Q9HD42,O95630
Q9HD42,P40818
Q9HD42,Q9UN37
Q5JWF2,P49407
O75822,P68400
O75822,P55884
O75822,Q04637
Q8TE68,P07766
Q8TE68,Q9NYB0
P52306,Q96HU8
P52306,Q9NS73
P52306,P01111
P52306,Q9UF11
P52306,Q9Y3L5
Q9NRM1,Q8IXL6
P06734,P17544
P50549,Q8NHY2
P50549,Q8NHY2
P50549,P78527
Q01780,Q13901
Q01780,P17844
Q01780,Q9Y2L1
Q01780,Q9NPD3
Q01780,Q9NQT4
Q01780,Q99547
Q7L591,Q8TEW6
Q7L591,Q07883
Q7L591,Q93062
Q7L591,Q13077
Q9UPY3,P0C205
Q9UPY3,P55265
Q9UPY3,P55265
Q9UPY3,Q9UL18
Q9UPY3,Q9UKV8
Q9UPY3,Q8CJG0
Q9UPY3,Q61496
Q9UPY3,Q96C10
Q9UPY3,P19525
Q9UPY3,Q92945
Q9UPY3,P49790
Q9UPY3,Q96J94
Q9UPY3,P24928
Q9UPY3,O75569
Q9UPY3,Q15633
Q9UPY3,O43508
Q10471,Q8N6L0
Q10471,Q9HC29
P42262,P46459
P42262,Q9EP80
Q9Y2H0,Q9NYB9
Q9Y2H0,O00499
Q9Y2H0,P62993
Q9Y2H0,P16333
Q9Y2H0,O43639
Q9Y2H0,P27986
P56282,P52594
P56282,Q9NPD3
P56282,V9HWB8
P56282,Q15691
P56282,Q07864
P56282,Q04864
P56282,Q96SF7
P56282,P14373
P06746,Q9H5J8
P06746,P29144
P06746,P18887
P28715,P24522
Q08334,P22301
Q08334,Q9GZX6
Q08334,Q8N6P7
Q96J02,Q96B67
Q96J02,P70444
Q96J02,Q9NQC7
Q96J02,Q15303
Q96J02,Q15303
Q96J02,P08151
Q96J02,P13285
Q96J02,O75113
Q96J02,Q9QZS3
Q96J02,Q9BTU6
Q96J02,Q9Y3C5
Q96J02,Q96BR1
Q96J02,Q9Y5X1
Q96J02,Q13625
Q96J02,Q9H3D4
Q96J02,O15350
Q96J02,O15350
Q96J02,O15350
Q7Z4I7,Q13137
Q7Z4I7,Q08379
Q7Z4I7,Q6A162
Q7Z4I7,P60370
Q7Z4I7,P60409
Q7Z4I7,Q99750
Q7Z4I7,Q5JR59
Q7Z4I7,Q7Z3S9
Q7Z4I7,Q96PM5
Q9NUK0,O75553
O43432,P06730
Q13257,P78536
Q13257,O60566
Q13257,Q12834
Q13257,P30260
Q13257,Q14145
Q13257,Q9Y6D9
Q13257,Q15013
Q13257,O00560
Q13257,Q562F6
Q13257,Q9Y3Q8
P04899,P32302
P04899,Q9Y4H4
P04899,Q15323
P04899,Q6A162
P04899,P60410
P04899,Q99750
P04899,P14598
P04899,P19878
P04899,Q7Z3S9
P04899,P42866
P04899,O76081
P04899,Q15654
P15586,P16333
Q9NZJ5,P11021
Q9H9T3,O95163
Q9BQI3,P11142
Q7Z6J4,Q53G59
Q7Z6J4,Q8WW34
O00429,P03372
O00429,Q5S007
O00429,Q9NQG6
O00429,Q96C03
O00429,Q9Y512
O00429,Q14160
P28676,P43361
Q9Y4D1,Q60838
Q9Y4D1,Q5T0N5
Q9Y4D1,Q9ULD6
Q9Y4D1,P61586
Q9Y4D1,P00523
Q9Y4D1,Q15642
Q9GZV9,P11362
Q9GZV9,O35082
P18507,O95166
P18507,P51513
Q9UKG1,P35609
Q9UKG1,Q96A54
Q9UKG1,Q91VH1
Q9UKG1,Q86V24
Q9UKG1,P31749
Q9UKG1,Q8NEU8
Q9UKG1,Q03001
Q9UKG1,O75923
Q9UKG1,P00533
Q9UKG1,O95363
Q9UKG1,Q13547
Q9UKG1,O15379
Q9UKG1,P43362
Q9UKG1,P50221
Q9UKG1,Q9UL25
Q9UKG1,P20339
Q9UKG1,Q8TAI7
Q9UKG1,Q9Y3I0
Q9UKG1,Q8WXH0
Q9UKG1,Q12933
Q9UKG1,Q9C0C9
Q92608,Q13137
Q92608,O95273
Q92608,P61978
Q92608,Q5VWX1
Q92608,Q6A162
Q92608,P60410
Q92608,P60411
Q92608,Q9BYR5
Q92608,P26371
Q92608,Q9BYQ4
Q92608,Q9BYQ2
Q92608,Q99750
Q92608,Q5JR59
Q92608,Q7Z3S9
Q92608,O15162
Q92608,P63000
Q92608,P36406
P07359,P13224
P07359,P14770
P07359,P04275
Q9H2F5,Q9H0E9
Q9H2F5,P19012
Q9H2F5,Q05BQ5
Q9H2F5,Q6NUQ1
Q9H2C0,P46821
Q9H2C0,Q8IVD9
Q9H2C0,Q99426
Q9H2C0,P22314
P29317,P35222
P29317,P20827
P29317,P52803
P29317,Q15375
P29317,P08238
P29317,O15357
P29317,Q05397
P29317,Q06124
Q96HH9,B0B1U2
Q96HH9,Q9UJ71
Q96HH9,Q9BZ67
Q96HH9,Q96F15
Q96HH9,Q15014
Q96HH9,Q6XQN6
Q96HH9,P09466
Q96HH9,Q9BTV4
Q15375,P52793
Q15375,P29317
Q14416,P28223
Q14416,Q58DX5
Q14416,Q9UMX0
O95872,Q52MB2
O95872,Q08379
O95872,Q9BRK4
O95872,Q8ND90
O95872,Q12800
O95872,P36406
O95872,P14373
Q155Q3,O14641
Q155Q3,Q60838
Q14565,P51587
Q14565,Q9H8Y8
Q14565,Q8N5Z5
Q14565,Q9GZT8
Q14565,P25788
Q14565,Q96B01
Q14565,O00560
Q14565,P36406
P16410,P33681
P16410,P42081
P16410,P27986
Q53GQ0,Q9WMX2
Q53GQ0,Q9UMX0
Q53GQ0,Q9UMX0
Q8WYK2,Q8IU81
Q8WYK2,P17535
Q9H665,Q6UW32
Q9NWB7,Q6QNY1
Q9NWB7,Q8IUH5
Q9NWT6,Q8WVL7
Q9NWT6,O96018
Q9NWT6,Q96DX5
Q9NWT6,Q9UK73
Q9NWT6,Q16665
Q9NWT6,Q13418
Q9NWT6,P19838
Q9NWT6,P25963
Q9NWT6,Q96FW1
Q9NWT6,O75832
Q9NWT6,P57078
Q9NWT6,O95271
Q9NWT6,Q9H2K2
Q9NWT6,Q9BZF9
Q9H2X6,P61962
Q9H2X6,Q09472
Q9H2X6,P51608
Q9H2X6,Q01196
Q9H2X6,Q9H3D4
Q04695,Q15834
Q04695,P26641
Q9ULC4,O43583
O95931,P35226
O95931,Q9HCE1
O95931,Q9BSM1
O95931,P35227
O95931,Q3KNV8
O95931,Q9BYE7
O95931,Q06587
O95931,Q99496
Q14201,Q01094
P80075,P13500
Q96G01,P49841
Q96G01,P40763
Q9BV19,P23526
Q9BV19,Q92624
Q9BV19,Q7L775
Q9BV19,Q96HA8
Q9H2P0,P83916
Q9H2P0,Q13185
Q9H2P0,P45973
P55197,P35222
Q9NP86,Q8TAP6
Q9NP86,Q9UKT9
Q9NP86,Q0VD86
Q9NP86,Q04864
Q9NP86,P15884
Q9NP86,Q969J2
Q16548,Q16611
Q16548,O43521
Q16548,Q13323
Q16548,Q8IZU0
P00966,P10398
P00966,Q9HBL8
Q13829,Q9H6L4
Q13829,Q7Z479
Q13829,Q9H257
Q13829,Q13618
Q13829,Q7L775
Q13829,Q9NQT4
Q13829,O14929
Q13829,Q9H3F6
Q13829,Q8WZ19
Q13829,O15160
Q13829,P25786
Q13829,P62745
Q13829,O75716
O94910,O00555
Q7Z4G1,O60826
Q7Z4G1,Q8N668
Q7Z4G1,Q9P000
Q6P1J9,P13196
Q6P1J9,O00512
Q6P1J9,Q8N6L0
Q6P1J9,Q8NHQ1
Q6P1J9,O95639
Q6P1J9,P33240
Q6P1J9,P35222
Q6P1J9,Q6PD62
Q6P1J9,Q96KQ7
Q6P1J9,A1L4K1
Q6P1J9,Q08379
Q6P1J9,O75031
Q6P1J9,Q03164
Q6P1J9,Q8WVC0
Q6P1J9,Q5JR59
Q6P1J9,Q5JR59
Q6P1J9,Q8N7H5
Q6P1J9,P24928
Q6P1J9,Q92541
Q6P1J9,Q15047
Q6P1J9,Q12800
Q6P1J9,Q9BZW7
Q6P1J9,Q9H9H4
Q9UIF8,P56545
Q9UIF8,P51116
Q9UIF8,Q96MF2
Q9UIF8,O43829
Q9UIF8,Q96BR9
Q8IXM2,Q9C005
Q9NZA1,P00523
Q9NZA1,Q4KMQ1
Q9Y6B7,Q9H609
P50895,O95198
P11362,P23352
P11362,P12830
P11362,P46108
P11362,P35222
P11362,P05230
P11362,P09038
P11362,Q9GZV9
P11362,O88900
P11362,P08908
P11362,O35082
P11362,P46934
P11362,Q8IVI9
P11362,P27986
P11362,P19174
P11362,P10686
P09769,P09917
P09769,P10275
P09769,P00533
P09769,P04626
P09769,P08238
P09769,P10721
P09769,P08581
Q9UHI6,P57678
P51116,Q9BXS5
P51116,Q15041
P51116,Q9UIF8
P51116,Q13895
P51116,Q5T681
P51116,Q13557
P51116,Q8IVW4
P51116,Q9C0F1
P51116,Q53EZ4
P51116,Q86YD7
P51116,Q06787
P51116,Q8IXW7
P51116,Q6NT76
P51116,Q6NT76
P51116,Q14847
P51116,Q9UIC8
P51116,Q13094
P51116,O95751
P51116,Q9NS73
P51116,Q96EZ8
P51116,Q9HAF1
P51116,P55081
P51116,Q5JRA6
P51116,Q9BU76
P51116,Q9UBU8
P51116,Q8N983
P51116,Q9GZT8
P51116,P49902
P51116,Q8N7H5
P51116,P22234
P51116,P61457
P51116,P11309
P51116,Q96HA1
P51116,Q96QH2
P51116,Q9UI14
P51116,O95171
P51116,P78362
P51116,Q5T7P8
P51116,Q96C24
P51116,Q9NU19
P51116,P07947
P51116,O15209
P51116,Q96NC0
Q8IY21,P60228
P62942,P36896
P62942,Q9NZD4
P62942,P42345
P62942,P11716
P62942,Q92736
P62942,O15105
P62942,P36897
P81408,Q9NZC7
P26885,Q9UMX0
P26885,Q9UMX0
P26885,Q9NRR5
Q9H0Q3,Q96BA8
Q14332,P39688
Q9Y4J8,Q9UBT7
Q9ULV1,G3GTH2
Q9ULV1,Q00604
P49356,P49354
Q9H4E7,Q00587
Q9H4E7,Q9NRA8
Q9H4E7,Q8IX15
Q9H4E7,Q96AQ6
Q9H4E7,O15162
Q9H4E7,I6L996
Q9H4E7,P15884
Q9UER7,P03243
Q9UER7,O43918
Q9UER7,P10275
Q9UER7,P46100
Q9UER7,P03179
Q9UER7,Q9H257
Q9UER7,Q96GN5
Q9UER7,Q8N726
Q9UER7,Q92793
Q9UER7,P03244
Q9UER7,P14921
Q9UER7,P14921
Q9UER7,Q8IZU0
Q9UER7,P25445
Q9UER7,P25446
Q9UER7,P02794
Q9UER7,Q08379
Q9UER7,P84243
Q9UER7,Q13547
Q9UER7,Q92769
Q9UER7,O88904
Q9UER7,P68431
Q9UER7,Q71DI3
Q9UER7,P04792
Q9UER7,P15991
Q9UER7,Q99683
Q9UER7,Q96EZ8
Q9UER7,Q00987
Q9UER7,Q7Z6G3
Q9UER7,Q9BZ95
Q9UER7,Q99497
Q9UER7,Q02650
Q9UER7,Q96AQ6
Q9UER7,P29590
Q9UER7,Q8ND90
Q9UER7,Q9NS23
Q9UER7,Q9NS23
Q9UER7,Q04206
Q9UER7,Q9QZL0
Q9UER7,O43791
Q9UER7,Q9Y2D8
Q9UER7,P40763
Q9UER7,P63165
Q9UER7,Q9NQB0
Q9UER7,P37173
Q9UER7,P04637
Q9UER7,Q99816
Q9UER7,P0CG48
Q9UER7,P63279
Q9UER7,Q93009
Q01167,P14316
Q01167,Q63ZY3
Q01167,P61244
P33402,Q12959
P33402,Q14160
P03372,Q12802
P03372,Q03989
P03372,Q9Y294
P03372,Q8IXJ9
P03372,P59598
P03372,Q6PL18
P03372,P18846
P03372,P62952
P03372,P38398
P03372,P20290
P03372,Q86Y37
P03372,P29279
P03372,P17676
P03372,Q99966
P03372,Q9H467
P03372,Q9NV06
P03372,O00429
P03372,O60869
P03372,P00533
P03372,Q09472
P03372,Q92731
P03372,Q12778
P03372,O43524
P03372,Q9Y3R0
P03372,O00165
P03372,Q6NYC1
P03372,P05627
P03372,Q92993
P03372,O15054
P03372,O14686
P03372,O95835
P03372,Q96Q04
P03372,Q9BQ69
P03372,Q00987
P03372,Q15648
P03372,P60660
P03372,Q15788
P03372,Q15596
P03372,Q9Y6Q9
P03372,Q9JLI4
P03372,Q60974
P03372,Q9UN36
P03372,P19838
P03372,Q96RI1
P03372,Q9BZ95
P03372,Q9BTK6
P03372,Q96AQ6
P03372,P62962
P03372,P06401
P03372,P06401
P03372,Q99623
P03372,P27986
P03372,P36873
P03372,P53041
P03372,P55345
P03372,P60763
P03372,O43251
P03372,Q04206
P03372,Q14151
P03372,Q96HI0
P03372,P29353
P03372,P08047
P03372,Q02447
P03372,P00523
P03372,P12931
P03372,O15164
P03372,Q16881
P03372,Q9UBK9
P03372,Q8N895
O75923,P35609
O75923,Q8TCU4
O75923,Q9UKG1
O75923,Q8N3K9
O75923,P17661
O75923,Q16760
O75923,O75190
O75923,Q14315
O75923,Q00872
O75923,P52179
O75923,P54296
O75923,P20929
O75923,Q96CV9
O75923,Q9Y3Z3
O75923,Q13326
O75923,O95295
O75923,Q8WZ42
P53671,P08238
Q6NYC1,O60885
Q6NYC1,Q86X55
Q6NYC1,P50750
Q6NYC1,P03372
Q6NYC1,Q96NE9
Q6NYC1,Q9GZZ1
Q6NYC1,Q8NAV1
Q6NYC1,P04637
Q6NYC1,Q01081
Q6NYC1,Q9NP64
Q14D04,Q14160
O43261,Q92993
Q7Z3Y7,Q5XKE5
Q7Z3Y7,P05787
Q8NEV9,Q14213
P16871,P13232
Q53HL2,Q96GD4
Q53HL2,E7CU85
Q53HL2,O15392
Q53HL2,O15392
Q53HL2,O15392
Q53HL2,Q86XJ1
Q53HL2,Q9NQS7
Q53HL2,Q5FBB7
Q53HL2,Q562F6
P00395,Q9Y2R0
P00395,P13073
P00395,Q9BVV7
O60885,P10275
O60885,O60563
O60885,P50750
O60885,P03120
O60885,P03122
O60885,P04015
O60885,P06790
O60885,P17383
O60885,P62993
O60885,P62805
O60885,Q6NYC1
O60885,P16333
O60885,Q04206
O60885,Q15672
Q8TCT0,P13196
Q8TCT0,Q5JR59
Q8TCT0,Q7Z3S9
Q16568,P13688
Q16568,P40199
Q8TBZ0,Q8TB45
O60729,Q8IXJ6
Q96M63,Q8TAB5
Q96M63,A5D8V7
Q96M63,A5D8V7
Q96M63,Q96CS2
Q96M63,A0A0S2Z4Q4
Q96M63,O14964
Q96M63,Q07866
Q96M63,Q8TBB1
Q96M63,Q5VU62
Q96M63,Q99757
Q9Y4X3,P51671
Q9Y4X3,P13501
Q8TD31,Q9NYB9
Q8TD31,P13196
Q8TD31,Q9Y2J4
Q8TD31,Q96IX9
Q8TD31,A9UGY9
Q8TD31,Q9UL45
Q8TD31,Q6P1W5
Q8TD31,Q9H257
Q8TD31,Q68D86
Q8TD31,Q8IYE1
Q8TD31,Q96JN2
Q8TD31,Q01850
Q8TD31,Q53EZ4
Q8TD31,Q96M91
Q8TD31,Q9Y2V7
Q8TD31,O60941
Q8TD31,Q96EV8
Q8TD31,Q5JST6
Q8TD31,A1L4K1
Q8TD31,Q08379
Q8TD31,Q96CS2
Q8TD31,O75506
Q8TD31,Q9BVG8
Q8TD31,A1A4E9
Q8TD31,P19012
Q8TD31,Q15323
Q8TD31,Q6A162
Q8TD31,Q9Y6D9
Q8TD31,Q9NPJ6
Q8TD31,Q96PC5
Q8TD31,Q9UJV3
Q8TD31,Q5JR59
Q8TD31,Q15742
Q8TD31,O14777
Q8TD31,Q9GZM8
Q8TD31,Q9Y2I6
Q8TD31,Q9Y5B8
Q8TD31,P37198
Q8TD31,Q86Y26
Q8TD31,Q15154
Q8TD31,O75928
Q8TD31,Q96I25
Q8TD31,P21673
Q8TD31,Q96R06
Q8TD31,Q8NA61
Q8TD31,Q9Y2D8
Q8TD31,O75478
Q8TD31,Q969V4
Q8TD31,Q9UBB9
Q8TD31,P06753
Q8TD31,Q5VU62
Q8TD31,Q13077
Q8TD31,Q12933
Q8TD31,P14373
Q8TD31,Q9BZW7
Q8TD31,P40222
Q8TD31,Q8N3L3
Q8TD31,Q8N6Y0
Q8TD31,Q9Y3C0
Q8TD31,Q96K21
P55345,Q13191
P55345,P03372
P55345,P42858
P55345,P06400
P55345,Q9NTZ6
P55345,Q15637
P08195,O15354
P08195,O52302
P08195,Q01650
Q09428,Q14654
Q7Z6V5,Q8IVL1
Q7Z695,P05141
Q96SE0,Q8N6L0
Q8WTU0,Q9NRJ3
Q8WTU0,Q8WWM9
Q8WTU0,Q9P2K6
Q8WTU0,P61086
Q6IB77,P60410
Q6IB77,Q7Z3S9
Q9BX63,P54132
Q9BX63,P38398
Q9BX63,P40692
Q14289,P06241
Q14289,O15259
Q14289,O75161
Q14289,Q7L0Q8
Q14289,P12931
P12104,O95994
P12104,Q9NYB0
Q6PJQ5,Q9UBV8
Q13409,Q9NP97
Q96AY2,Q96NY9
Q96AY2,Q8IY92
Q6YFQ2,Q96NE9
P49137,Q00613
P49137,P04792
P49137,Q16539
P49137,P47811
P49137,Q9QWH1
Q8IW41,Q15109
Q8IW41,P04792
Q8IW41,Q16659
Q8IW41,P04637
Q15555,Q9NQ79
Q15555,Q8NHY3
Q15555,P25791
Q15555,P25791
Q15555,Q15691
Q15555,Q9UPY8
Q15555,Q6ZW49
Q15555,Q13077
Q15555,Q9BWF2
Q15555,Q99757
Q9Y4F3,P61964
O60337,P41220
Q9NX47,O43583
Q9NX47,Q969F0
Q9NX47,O95140
Q9NX47,P0CG48
Q9NX47,Q96B02
Q9NX47,Q96FI0
Q12891,Q13643
Q12891,Q9BYR7
O43820,O75553
P78552,P35225
P78552,P05112
P78552,Q8TDR0
P41968,Q8TCY5
Q96QV1,O43323
Q96QV1,Q15465
Q96QV1,Q62226
Q2LD37,P35222
Q8N6Q3,Q9Y2W7
P20963,P49407
P20963,P47774
P20963,P16333
P20963,Q9Y2R2
P20963,O60880
P20963,P43403
Q8IZL9,Q9C040
P98177,Q04864
P98177,P31947
P98177,Q96EB6
P98177,Q13485
Q0VG06,O15360
Q0VG06,Q8NB91
Q0VG06,Q99750
Q99988,Q99750
P35556,P35555
P35556,P02751
P42685,Q12982
P42685,P60484
P42685,P06400
P42685,Q15427
Q9Y6C2,Q00994
Q9Y6C2,Q5H9J7
Q9Y6C2,A0A0S2Z604
Q9Y6C2,Q8IY31
Q9Y6C2,Q6ISS4
Q9Y6C2,Q96PC5
Q9Y6C2,Q96QG7
Q9Y6C2,Q13287
Q9Y6C2,Q5JTB6
Q9Y6C2,Q8N443
Q9Y6C2,Q86VP1
Q9Y6C2,Q53FD0
Q8N954,O60242
Q8N954,O00560
O75356,P50539
P49961,Q96S59
Q8NBJ4,P00533
P22466,P47211
P22466,O43603
P22466,O43765
O60610,Q15109
O60610,Q9Q2G4
O60610,P49593
O60610,P61586
P54762,Q13322
P54762,P62993
P54762,Q14451
Q9NZD1,Q8TAF8
Q9UBS4,P11021
Q9UBS4,Q8ZQQ2
Q14393,P30530
Q96D09,Q5W150
Q96D09,Q9HC52
Q96D09,Q8IYR0
Q96D09,A0A0S2Z6B0
Q96D09,O43395
Q96D09,Q9BQ70
Q96D09,Q99757
Q96D09,A0A0S2Z5X4
Q9Y6I3,Q15038
Q9Y6I3,Q96CS7
Q14118,Q3T1J5
Q14118,P16333
Q96KS0,Q16665
Q14677,P22892
Q14677,Q9H0R8
Q14677,Q8WTR4
Q14677,Q9GZQ8
Q14677,O88384
Q92796,P62136
Q6E0U4,P11021
P53355,O95816
P53355,Q14457
P53355,P62158
P53355,Q9Y2M5
P53355,Q38SD2
P53355,Q5S007
P53355,P27361
P53355,O75340
P53355,P14618
P53355,P14618
Q9UL51,P49768
Q9UL51,Q4ACU6
Q96PE7,Q6RW13
Q96PE7,Q6RW13
Q96PE7,Q96DZ9
Q96PE7,Q96DZ9
Q5TB80,Q8N960
Q5TB80,Q66GS9
Q5TB80,O15078
O14613,Q9UNA1
O14613,Q9UNA1
O14613,Q9NQ75
O14613,P60953
O14613,Q9Y5B8
Q9NW68,P54852
A5D8V7,Q96M63
A5D8V7,O60341
